0 7.964110 7.686697 7.668215
1 8.064731 8.092507 7.676198
2 7.869112 7.947214 7.872821
3 7.886493 7.951651 7.877099
4 7.886493 7.951651 7.877099
5 7.887372 7.937784 7.880375
6 7.920937 7.890946 7.882824
7 7.903482 7.921829 7.884775
8 7.918352 7.914759 7.885573
9 7.918109 7.917786 7.885594
10 7.917810 7.916528 7.885597
11 7.917289 7.916261 7.885598
12 7.917051 7.917703 7.885599
13 7.916611 7.917386 7.885600
14 7.916980 7.917161 7.885601
15 7.916980 7.917161 7.885601
16 7.916938 7.917065 7.885601
17 7.916979 7.917071 7.885601
18 7.917078 7.917046 7.885601
19 7.917078 7.917046 7.885601
20 7.917037 7.917055 7.885601
21 7.917056 7.917062 7.885601
22 7.917058 7.917055 7.885601
23 7.917054 7.917053 7.885601
24 7.917054 7.917053 7.885601
25 7.917052 7.917053 7.885601
26 7.917053 7.917052 7.885601
27 7.917052 7.917053 7.885601
28 7.917053 7.917053 7.885601
29 7.917053 7.917053 7.885601
30 7.917053 7.917053 7.885601
31 7.917053 7.917053 7.885601
32 7.917053 7.917053 7.885601
33 7.917053 7.917053 7.885601
34 7.917053 7.917053 7.885601
35 7.917053 7.917053 7.885601
36 7.917053 7.917053 7.885601
37 7.917053 7.917053 7.885601
38 7.917053 7.917053 7.885601
39 7.917053 7.917053 7.885601
40 7.917053 7.917053 7.885601
41 7.917053 7.917053 7.885601
42 7.917053 7.917053 7.885601
43 7.917053 7.917053 7.885601
44 7.917053 7.917053 7.885601
45 7.917053 7.917053 7.885601
46 7.917053 7.917053 7.885601
47 7.917053 7.917053 7.885601
48 7.917053 7.917053 7.885601
49 7.917053 7.917053 7.885601
50 7.917053 7.917053 7.885601
51 7.917053 7.917053 7.885601
52 7.917053 7.917053 7.885601
53 7.917053 7.917053 7.885601
54 7.917053 7.917053 7.885601
55 7.917053 7.917053 7.885601
56 7.917053 7.917053 7.885601
57 7.917053 7.917053 7.885601
58 7.917053 7.917053 7.885601
59 7.917053 7.917053 7.885601
60 7.917053 7.917053 7.885601
61 7.917053 7.917053 7.885601
62 7.917053 7.917053 7.885601
63 7.917053 7.917053 7.885601
64 7.917053 7.917053 7.885601
65 7.917053 7.917053 7.885601
66 7.917053 7.917053 7.885601
67 7.917053 7.917053 7.885601
68 7.917053 7.917053 7.885601
69 7.917053 7.917053 7.885601
70 7.917053 7.917053 7.885601
71 7.917053 7.917053 7.885601
72 7.917053 7.917053 7.885601
73 7.917053 7.917053 7.885601
74 7.917053 7.917053 7.885601
75 7.917053 7.917053 7.885601
76 7.917053 7.917053 7.885601
77 7.917053 7.917053 7.885601
78 7.917053 7.917053 7.885601
79 7.917053 7.917053 7.885601
80 7.917053 7.917053 7.885601
81 7.917053 7.917053 7.885601
82 7.917053 7.917053 7.885601
83 7.917053 7.917053 7.885601
84 7.917053 7.917053 7.885601
85 7.917053 7.917053 7.885601
86 7.917053 7.917053 7.885601
87 7.917053 7.917053 7.885601
88 7.917053 7.917053 7.885601
89 7.917053 7.917053 7.885601
90 7.917053 7.917053 7.885601
91 7.917053 7.917053 7.885601
92 7.917053 7.917053 7.885601
93 7.917053 7.917053 7.885601
94 7.917053 7.917053 7.885601
95 7.917053 7.917053 7.885601
96 7.917053 7.917053 7.885601
97 7.917053 7.917053 7.885601
98 7.917053 7.917053 7.885601
99 7.917053 7.917053 7.885601
100 7.917053 7.917053 7.885601
101 7.917053 7.917053 7.885601
102 7.917053 7.917053 7.885601
103 7.917053 7.917053 7.885601
104 7.917053 7.917053 7.885601
105 7.917053 7.917053 7.885601
106 7.917053 7.917053 7.885601
107 7.917053 7.917053 7.885601
108 7.917053 7.917053 7.885601
109 7.917053 7.917053 7.885601
110 7.917053 7.917053 7.885601
111 7.917053 7.917053 7.885601
112 7.917053 7.917053 7.885601
113 7.917053 7.917053 7.885601
114 7.917053 7.917053 7.885601
115 7.917053 7.917053 7.885601
116 7.917053 7.917053 7.885601
117 7.917053 7.917053 7.885601
118 7.917053 7.917053 7.885601
119 7.917053 7.917053 7.885601
120 7.917053 7.917053 7.885601
121 7.917053 7.917053 7.885601
122 7.917053 7.917053 7.885601
123 7.917053 7.917053 7.885601
124 7.917053 7.917053 7.885601
125 7.917053 7.917053 7.885601
126 7.917053 7.917053 7.885601
127 7.917053 7.917053 7.885601
128 7.917053 7.917053 7.885601
129 7.917053 7.917053 7.885601
130 7.917053 7.917053 7.885601
131 7.917053 7.917053 7.885601
132 7.917053 7.917053 7.885601
133 7.917053 7.917053 7.885601
134 7.917053 7.917053 7.885601
135 7.917053 7.917053 7.885601
136 7.917053 7.917053 7.885601
137 7.917053 7.917053 7.885601
138 7.917053 7.917053 7.885601
139 7.917053 7.917053 7.885601
140 7.917053 7.917053 7.885601
141 7.917053 7.917053 7.885601
142 7.917053 7.917053 7.885601
143 7.917053 7.917053 7.885601
144 7.917053 7.917053 7.885601
145 7.917053 7.917053 7.885601
146 7.917053 7.917053 7.885601
147 7.917053 7.917053 7.885601
148 7.917053 7.917053 7.885601
149 7.917053 7.917053 7.885601
150 7.917053 7.917053 7.885601
151 7.917053 7.917053 7.885601
152 7.917053 7.917053 7.885601
153 7.917053 7.917053 7.885601
154 7.917053 7.917053 7.885601
155 7.917053 7.917053 7.885601
156 7.917053 7.917053 7.885601
157 7.917053 7.917053 7.885601
158 7.917053 7.917053 7.885601
159 7.917053 7.917053 7.885601
160 7.917053 7.917053 7.885601
161 7.917053 7.917053 7.885601
162 7.917053 7.917053 7.885601
163 7.917053 7.917053 7.885601
164 7.917053 7.917053 7.885601
165 7.917053 7.917053 7.885601
166 7.917053 7.917053 7.885601
167 7.917053 7.917053 7.885601
168 7.917053 7.917053 7.885601
169 7.917053 7.917053 7.885601
170 7.917053 7.917053 7.885601
171 7.917053 7.917053 7.885601
172 7.917053 7.917053 7.885601
173 7.917053 7.917053 7.885601
174 7.917053 7.917053 7.885601
175 7.917053 7.917053 7.885601
176 7.917053 7.917053 7.885601
177 7.917053 7.917053 7.885601
178 7.917053 7.917053 7.885601
179 7.917053 7.917053 7.885601
180 7.917053 7.917053 7.885601
181 7.917053 7.917053 7.885601
182 7.917053 7.917053 7.885601
183 7.917053 7.917053 7.885601
184 7.917053 7.917053 7.885601
185 7.917053 7.917053 7.885601
186 7.917053 7.917053 7.885601
187 7.917053 7.917053 7.885601
188 7.917053 7.917053 7.885601
189 7.917053 7.917053 7.885601
190 7.917053 7.917053 7.885601
191 7.917053 7.917053 7.885601
192 7.917053 7.917053 7.885601
193 7.917053 7.917053 7.885601
194 7.917053 7.917053 7.885601
195 7.917053 7.917053 7.885601
196 7.917053 7.917053 7.885601
197 7.917053 7.917053 7.885601
198 7.917053 7.917053 7.885601
199 7.917053 7.917053 7.885601
200 7.917053 7.917053 7.885601
201 7.917053 7.917053 7.885601
202 7.917053 7.917053 7.885601
203 7.917053 7.917053 7.885601
204 7.917053 7.917053 7.885601
205 7.917053 7.917053 7.885601
206 7.917053 7.917053 7.885601
207 7.917053 7.917053 7.885601
208 7.917053 7.917053 7.885601
209 7.917053 7.917053 7.885601
210 7.917053 7.917053 7.885601
211 7.917053 7.917053 7.885601
212 7.917053 7.917053 7.885601
213 7.917053 7.917053 7.885601
214 7.917053 7.917053 7.885601
215 7.917053 7.917053 7.885601
216 7.917053 7.917053 7.885601
217 7.917053 7.917053 7.885601
218 7.917053 7.917053 7.885601
219 7.917053 7.917053 7.885601
220 7.917053 7.917053 7.885601
221 7.917053 7.917053 7.885601
222 7.917053 7.917053 7.885601
223 7.917053 7.917053 7.885601
224 7.917053 7.917053 7.885601
225 7.917053 7.917053 7.885601
226 7.917053 7.917053 7.885601
227 7.917053 7.917053 7.885601
228 7.917053 7.917053 7.885601
229 7.917053 7.917053 7.885601
230 7.917053 7.917053 7.885601
231 7.917053 7.917053 7.885601
232 7.917053 7.917053 7.885601
233 7.917053 7.917053 7.885601
234 7.917053 7.917053 7.885601
235 7.917053 7.917053 7.885601
236 7.917053 7.917053 7.885601
237 7.917053 7.917053 7.885601
238 7.917053 7.917053 7.885601
239 7.917053 7.917053 7.885601
240 7.917053 7.917053 7.885601
241 7.917053 7.917053 7.885601
242 7.917053 7.917053 7.885601
243 7.917053 7.917053 7.885601
244 7.917053 7.917053 7.885601
245 7.917053 7.917053 7.885601
246 7.917053 7.917053 7.885601
247 7.917053 7.917053 7.885601
248 7.917053 7.917053 7.885601
249 7.917053 7.917053 7.885601
250 7.917053 7.917053 7.885601
251 7.917053 7.917053 7.885601
252 7.917053 7.917053 7.885601
253 7.917053 7.917053 7.885601
254 7.917053 7.917053 7.885601
255 7.917053 7.917053 7.885601
256 7.917053 7.917053 7.885601
257 7.917053 7.917053 7.885601
258 7.917053 7.917053 7.885601
259 7.917053 7.917053 7.885601
260 7.917053 7.917053 7.885601
261 7.917053 7.917053 7.885601
262 7.917053 7.917053 7.885601
263 7.917053 7.917053 7.885601
264 7.917053 7.917053 7.885601
265 7.917053 7.917053 7.885601
266 7.917053 7.917053 7.885601
267 7.917053 7.917053 7.885601
268 7.917053 7.917053 7.885601
269 7.917053 7.917053 7.885601
270 7.917053 7.917053 7.885601
271 7.917053 7.917053 7.885601
272 7.917053 7.917053 7.885601
273 7.917053 7.917053 7.885601
274 7.917053 7.917053 7.885601
275 7.917053 7.917053 7.885601
276 7.917053 7.917053 7.885601
277 7.917053 7.917053 7.885601
278 7.917053 7.917053 7.885601
279 7.917053 7.917053 7.885601
280 7.917053 7.917053 7.885601
281 7.917053 7.917053 7.885601
282 7.917053 7.917053 7.885601
283 7.917053 7.917053 7.885601
284 7.917053 7.917053 7.885601
285 7.917053 7.917053 7.885601
286 7.917053 7.917053 7.885601
287 7.917053 7.917053 7.885601
288 7.917053 7.917053 7.885601
289 7.917053 7.917053 7.885601
290 7.917053 7.917053 7.885601
291 7.917053 7.917053 7.885601
292 7.917053 7.917053 7.885601
293 7.917053 7.917053 7.885601
294 7.917053 7.917053 7.885601
295 7.917053 7.917053 7.885601
296 7.917053 7.917053 7.885601
297 7.917053 7.917053 7.885601
298 7.917053 7.917053 7.885601
299 7.917053 7.917053 7.885601
300 7.917053 7.917053 7.885601
301 7.917053 7.917053 7.885601
302 7.917053 7.917053 7.885601
303 7.917053 7.917053 7.885601
304 7.917053 7.917053 7.885601
305 7.917053 7.917053 7.885601
306 7.917053 7.917053 7.885601
307 7.917053 7.917053 7.885601
308 7.917053 7.917053 7.885601
309 7.917053 7.917053 7.885601
310 7.917053 7.917053 7.885601
311 7.917053 7.917053 7.885601
312 7.917053 7.917053 7.885601
313 7.917053 7.917053 7.885601
314 7.917053 7.917053 7.885601
315 7.917053 7.917053 7.885601
316 7.917053 7.917053 7.885601
317 7.917053 7.917053 7.885601
318 7.917053 7.917053 7.885601
319 7.917053 7.917053 7.885601
320 7.917053 7.917053 7.885601
321 7.917053 7.917053 7.885601
322 7.917053 7.917053 7.885601
323 7.917053 7.917053 7.885601
324 7.917053 7.917053 7.885601
325 7.917053 7.917053 7.885601
326 7.917053 7.917053 7.885601
327 7.917053 7.917053 7.885601
328 7.917053 7.917053 7.885601
329 7.917053 7.917053 7.885601
330 7.917053 7.917053 7.885601
331 7.917053 7.917053 7.885601
332 7.917053 7.917053 7.885601
333 7.917053 7.917053 7.885601
334 7.917053 7.917053 7.885601
335 7.917053 7.917053 7.885601
336 7.917053 7.917053 7.885601
337 7.917053 7.917053 7.885601
338 7.917053 7.917053 7.885601
339 7.917053 7.917053 7.885601
340 7.917053 7.917053 7.885601
341 7.917053 7.917053 7.885601
342 7.917053 7.917053 7.885601
343 7.917053 7.917053 7.885601
344 7.917053 7.917053 7.885601
345 7.917053 7.917053 7.885601
346 7.917053 7.917053 7.885601
347 7.917053 7.917053 7.885601
348 7.917053 7.917053 7.885601
349 7.917053 7.917053 7.885601
350 7.917053 7.917053 7.885601
351 7.917053 7.917053 7.885601
352 7.917053 7.917053 7.885601
353 7.917053 7.917053 7.885601
354 7.917053 7.917053 7.885601
355 7.917053 7.917053 7.885601
356 7.917053 7.917053 7.885601
357 7.917053 7.917053 7.885601
358 7.917053 7.917053 7.885601
359 7.917053 7.917053 7.885601
360 7.917053 7.917053 7.885601
361 7.917053 7.917053 7.885601
362 7.917053 7.917053 7.885601
363 7.917053 7.917053 7.885601
364 7.917053 7.917053 7.885601
365 7.917053 7.917053 7.885601
366 7.917053 7.917053 7.885601
367 7.917053 7.917053 7.885601
368 7.917053 7.917053 7.885601
369 7.917053 7.917053 7.885601
370 7.917053 7.917053 7.885601
371 7.917053 7.917053 7.885601
372 7.917053 7.917053 7.885601
373 7.917053 7.917053 7.885601
374 7.917053 7.917053 7.885601
375 7.917053 7.917053 7.885601
376 7.917053 7.917053 7.885601
377 7.917053 7.917053 7.885601
378 7.917053 7.917053 7.885601
379 7.917053 7.917053 7.885601
380 7.917053 7.917053 7.885601
381 7.917053 7.917053 7.885601
382 7.917053 7.917053 7.885601
383 7.917053 7.917053 7.885601
384 7.917053 7.917053 7.885601
385 7.917053 7.917053 7.885601
386 7.917053 7.917053 7.885601
387 7.917053 7.917053 7.885601
388 7.917053 7.917053 7.885601
389 7.917053 7.917053 7.885601
390 7.917053 7.917053 7.885601
391 7.917053 7.917053 7.885601
392 7.917053 7.917053 7.885601
393 7.917053 7.917053 7.885601
394 7.917053 7.917053 7.885601
395 7.917053 7.917053 7.885601
396 7.917053 7.917053 7.885601
397 7.917053 7.917053 7.885601
398 7.917053 7.917053 7.885601
399 7.917053 7.917053 7.885601
400 7.917053 7.917053 7.885601
401 7.917053 7.917053 7.885601
402 7.917053 7.917053 7.885601
403 7.917053 7.917053 7.885601
404 7.917053 7.917053 7.885601
405 7.917053 7.917053 7.885601
406 7.917053 7.917053 7.885601
407 7.917053 7.917053 7.885601
408 7.917053 7.917053 7.885601
409 7.917053 7.917053 7.885601
410 7.917053 7.917053 7.885601
411 7.917053 7.917053 7.885601
412 7.917053 7.917053 7.885601
413 7.917053 7.917053 7.885601
414 7.917053 7.917053 7.885601
415 7.917053 7.917053 7.885601
416 7.917053 7.917053 7.885601
417 7.917053 7.917053 7.885601
418 7.917053 7.917053 7.885601
419 7.917053 7.917053 7.885601
420 7.917053 7.917053 7.885601
421 7.917053 7.917053 7.885601
422 7.917053 7.917053 7.885601
423 7.917053 7.917053 7.885601
424 7.917053 7.917053 7.885601
425 7.917053 7.917053 7.885601
426 7.917053 7.917053 7.885601
427 7.917053 7.917053 7.885601
428 7.917053 7.917053 7.885601
429 7.917053 7.917053 7.885601
430 7.917053 7.917053 7.885601
431 7.917053 7.917053 7.885601
432 7.917053 7.917053 7.885601
433 7.917053 7.917053 7.885601
434 7.917053 7.917053 7.885601
435 7.917053 7.917053 7.885601
436 7.917053 7.917053 7.885601
437 7.917053 7.917053 7.885601
438 7.917053 7.917053 7.885601
439 7.917053 7.917053 7.885601
440 7.917053 7.917053 7.885601
441 7.917053 7.917053 7.885601
442 7.917053 7.917053 7.885601
443 7.917053 7.917053 7.885601
444 7.917053 7.917053 7.885601
445 7.917053 7.917053 7.885601
446 7.917053 7.917053 7.885601
447 7.917053 7.917053 7.885601
448 7.917053 7.917053 7.885601
449 7.917053 7.917053 7.885601
450 7.917053 7.917053 7.885601
451 7.917053 7.917053 7.885601
452 7.917053 7.917053 7.885601
453 7.917053 7.917053 7.885601
454 7.917053 7.917053 7.885601
455 7.917053 7.917053 7.885601
456 7.917053 7.917053 7.885601
457 7.917053 7.917053 7.885601
458 7.917053 7.917053 7.885601
459 7.917053 7.917053 7.885601
460 7.917053 7.917053 7.885601
461 7.917053 7.917053 7.885601
462 7.917053 7.917053 7.885601
463 7.917053 7.917053 7.885601
464 7.917053 7.917053 7.885601
465 7.917053 7.917053 7.885601
466 7.917053 7.917053 7.885601
467 7.917053 7.917053 7.885601
468 7.917053 7.917053 7.885601
469 7.917053 7.917053 7.885601
470 7.917053 7.917053 7.885601
471 7.917053 7.917053 7.885601
472 7.917053 7.917053 7.885601
473 7.917053 7.917053 7.885601
474 7.917053 7.917053 7.885601
475 7.917053 7.917053 7.885601
476 7.917053 7.917053 7.885601
477 7.917053 7.917053 7.885601
478 7.917053 7.917053 7.885601
479 7.917053 7.917053 7.885601
480 7.917053 7.917053 7.885601
481 7.917053 7.917053 7.885601
482 7.917053 7.917053 7.885601
483 7.917053 7.917053 7.885601
484 7.917053 7.917053 7.885601
485 7.917053 7.917053 7.885601
486 7.917053 7.917053 7.885601
487 7.917053 7.917053 7.885601
488 7.917053 7.917053 7.885601
489 7.917053 7.917053 7.885601
490 7.917053 7.917053 7.885601
491 7.917053 7.917053 7.885601
492 7.917053 7.917053 7.885601
493 7.917053 7.917053 7.885601
494 7.917053 7.917053 7.885601
495 7.917053 7.917053 7.885601
496 7.917053 7.917053 7.885601
497 7.917053 7.917053 7.885601
498 7.917053 7.917053 7.885601
499 7.917053 7.917053 7.885601
